t_seconds,strip,ink,occluded
4435.0,6,0.06867,0
4435.0,7,0.17112,1
4440.0,0,0.11594,0
4440.0,1,0.09185,0
4440.0,2,0.07302,0
4440.0,3,0.09651,0
4440.0,4,0.0776,0
4440.0,5,0.04141,1
4440.0,6,0.0594,1
4440.0,7,0.08018,0
4445.0,0,0.17232,1
4445.0,1,0.12997,1
4445.0,2,0.1062,1
4445.0,3,0.12849,1
4445.0,4,0.11607,1
4445.0,5,0.09589,1
4445.0,6,0.09083,1
4445.0,7,0.09143,1
4450.0,0,0.17336,1
4450.0,1,0.13094,1
4450.0,2,0.10802,1
4450.0,3,0.12977,1
4450.0,4,0.13211,1
4450.0,5,0.09818,1
4450.0,6,0.09279,1
4450.0,7,0.09286,1
4455.0,0,0.13576,1
4455.0,1,0.09755,0
4455.0,2,0.12482,0
4455.0,3,0.12456,0
4455.0,4,0.09495,0
4455.0,5,0.12711,0
4455.0,6,0.09281,0
4455.0,7,0.0906,1
4460.0,0,0.16724,1
4460.0,1,0.10104,0
4460.0,2,0.1256,0
4460.0,3,0.09589,0
4460.0,4,0.10104,0
4460.0,5,0.10326,0
4460.0,6,0.05427,1
4460.0,7,0.04279,1
4465.0,0,0.16958,1
4465.0,1,0.10542,0
4465.0,2,0.13385,0
4465.0,3,0.10654,0
4465.0,4,0.11484,0
4465.0,5,0.09352,0
4465.0,6,0.08701,0
4465.0,7,0.09708,1
4470.0,0,0.1669,1
4470.0,1,0.11708,0
4470.0,2,0.1419,1
4470.0,3,0.1056,1
4470.0,4,0.13104,1
4470.0,5,0.08977,1
4470.0,6,0.08844,0
4470.0,7,0.08427,1
4475.0,0,0.16737,1
4475.0,1,0.10565,0
4475.0,2,0.13346,0
4475.0,3,0.11591,1
4475.0,4,0.13302,1
4475.0,5,0.09771,1
4475.0,6,0.0881,1
4475.0,7,0.08411,1
4480.0,0,0.16841,1
4480.0,1,0.1019,0
4480.0,2,0.13289,0
4480.0,3,0.10063,0
4480.0,4,0.11469,0
4480.0,5,0.08409,1
4480.0,6,0.06336,1
4480.0,7,0.08911,1
4485.0,0,0.13677,0
4485.0,1,0.09258,0
4485.0,2,0.07156,0
4485.0,3,0.10096,0
4485.0,4,0.07263,0
4485.0,5,0.07365,0
4485.0,6,0.06581,1
4485.0,7,0.05721,1
4490.0,0,0.11242,0
4490.0,1,0.13487,0
4490.0,2,0.1169,1
4490.0,3,0.10799,1
4490.0,4,0.12138,1
4490.0,5,0.08854,0
4490.0,6,0.0644,1
4490.0,7,0.06797,1
4495.0,0,0.08661,0
4495.0,1,0.05755,0
4495.0,2,0.06419,0
4495.0,3,0.0125,1
4495.0,4,0.04404,1
4495.0,5,0.07068,0
4495.0,6,0.0632,0
4495.0,7,0.06474,1
4500.0,0,0.10927,0
4500.0,1,0.07799,1
4500.0,2,0.08846,1
4500.0,3,0.13602,1
4500.0,4,0.09565,1
4500.0,5,0.12901,1
4500.0,6,0.10948,1
4500.0,7,0.22039,1
4505.0,0,0.10404,0
4505.0,1,0.09133,0
4505.0,2,0.08945,0
4505.0,3,0.08326,0
4505.0,4,0.08167,0
4505.0,5,0.1026,1
4505.0,6,0.0637,1
4505.0,7,0.18497,1
4510.0,0,0.13878,1
4510.0,1,0.09503,1
4510.0,2,0.11115,1
4510.0,3,0.07911,1
4510.0,4,0.07224,0
4510.0,5,0.07208,0
4510.0,6,0.05857,0
4510.0,7,0.05063,1
4515.0,0,0.13336,1
4515.0,1,0.10703,0
4515.0,2,0.10195,0
4515.0,3,0.10938,0
4515.0,4,0.11451,1
4515.0,5,0.08195,1
4515.0,6,0.07776,0
4515.0,7,0.06414,1
4520.0,0,0.13297,1
4520.0,1,0.10586,0
4520.0,2,0.10805,0
4520.0,3,0.13992,1
4520.0,4,0.12625,1
4520.0,5,0.0918,0
4520.0,6,0.07867,0
4520.0,7,0.0657,1
4525.0,0,0.13211,1
4525.0,1,0.10719,0
4525.0,2,0.11013,0
4525.0,3,0.11367,0
4525.0,4,0.1043,0
4525.0,5,0.11995,1
4525.0,6,0.04357,1
4525.0,7,0.06747,1
4530.0,0,0.13333,1
4530.0,1,0.10737,0
4530.0,2,0.11044,0
4530.0,3,0.15625,1
4530.0,4,0.15802,1
4530.0,5,0.07497,1
4530.0,6,0.06875,0
4530.0,7,0.06615,1
4535.0,0,0.13482,1
4535.0,1,0.1637,1
4535.0,2,0.09018,1
4535.0,3,0.11909,0
4535.0,4,0.1025,0
4535.0,5,0.09286,0
4535.0,6,0.07521,0
4535.0,7,0.06906,1
4540.0,0,0.15195,0
4540.0,1,0.12372,0
4540.0,2,0.15188,1
4540.0,3,0.05883,1
4540.0,4,0.10029,0
4540.0,5,0.08333,0
4540.0,6,0.07339,0
4540.0,7,0.06805,1
4545.0,0,0.14719,0
4545.0,1,0.11924,0
4545.0,2,0.11943,0
4545.0,3,0.11362,0
4545.0,4,0.13836,1
4545.0,5,0.0862,1
4545.0,6,0.06154,0
4545.0,7,0.06714,1
4550.0,0,0.14458,0
4550.0,1,0.12156,0
4550.0,2,0.12086,0
4550.0,3,0.11526,0
4550.0,4,0.13992,1
4550.0,5,0.15039,1
4550.0,6,0.04701,0
4550.0,7,0.06797,1
4555.0,0,0.14526,0
4555.0,1,0.11969,0
4555.0,2,0.12065,0
4555.0,3,0.11284,0
4555.0,4,0.12445,0
4555.0,5,0.11125,0
4555.0,6,0.14253,1
4555.0,7,0.12612,1
4560.0,0,0.10617,0
4560.0,1,0.10898,0
4560.0,2,0.10888,0
4560.0,3,0.11745,0
4560.0,4,0.11576,0
4560.0,5,0.10495,0
4560.0,6,0.10487,0
4560.0,7,0.14409,1
4565.0,0,0.12451,0
4565.0,1,0.10878,0
4565.0,2,0.12578,0
4565.0,3,0.11352,0
4565.0,4,0.11565,0
4565.0,5,0.12914,1
4565.0,6,0.13521,1
4565.0,7,0.07794,1
4570.0,0,0.12792,0
4570.0,1,0.11156,0
4570.0,2,0.12784,0
4570.0,3,0.11388,0
4570.0,4,0.1131,0
4570.0,5,0.11552,1
4570.0,6,0.1401,1
4570.0,7,0.03411,1
4575.0,0,0.10099,0
4575.0,1,0.0537,0
4575.0,2,0.05583,0
4575.0,3,0.06443,0
4575.0,4,0.06766,0
4575.0,5,0.09745,1
4575.0,6,0.02271,1
4575.0,7,0.09779,1
4580.0,0,0.14492,1
4580.0,1,0.10299,1
4580.0,2,0.12979,1
4580.0,3,0.11466,1
4580.0,4,0.09289,1
4580.0,5,0.12958,1
4580.0,6,0.08323,0
4580.0,7,0.08964,1
4585.0,0,0.16286,0
4585.0,1,0.11081,0
4585.0,2,0.12674,0
4585.0,3,0.12451,0
4585.0,4,0.10971,0
4585.0,5,0.09698,1
4585.0,6,0.07094,0
4585.0,7,0.06367,1
4590.0,0,0.1787,0
4590.0,1,0.1157,0
4590.0,2,0.13378,0
4590.0,3,0.12432,0
4590.0,4,0.10883,0
4590.0,5,0.11768,1
4590.0,6,0.13641,1
4590.0,7,0.05422,1
4595.0,0,0.17833,0
4595.0,1,0.11724,0
4595.0,2,0.13589,0
4595.0,3,0.12451,0
4595.0,4,0.13565,1
4595.0,5,0.13552,1
4595.0,6,0.09943,1
4595.0,7,0.06471,1
4600.0,0,0.18396,0
4600.0,1,0.17398,1
4600.0,2,0.09133,1
4600.0,3,0.13089,0
4600.0,4,0.1187,0
4600.0,5,0.10919,0
4600.0,6,0.09201,0
4600.0,7,0.06521,1
4605.0,0,0.18169,0
4605.0,1,0.13555,0
4605.0,2,0.15641,0
4605.0,3,0.17474,1
4605.0,4,0.08982,1
4605.0,5,0.11417,0
4605.0,6,0.0925,0
4605.0,7,0.06622,1
4610.0,0,0.1794,0
4610.0,1,0.13424,0
4610.0,2,0.15651,0
4610.0,3,0.14148,0
4610.0,4,0.18227,1
4610.0,5,0.07984,1
4610.0,6,0.08487,0
4610.0,7,0.06542,1
4615.0,0,0.18018,0
4615.0,1,0.13573,0
4615.0,2,0.15807,0
4615.0,3,0.14477,0
4615.0,4,0.13328,0
4615.0,5,0.16948,1
4615.0,6,0.0693,1
4615.0,7,0.05961,1
4620.0,0,0.17852,0
4620.0,1,0.1362,0
4620.0,2,0.15815,0
4620.0,3,0.1437,0
4620.0,4,0.13375,0
4620.0,5,0.12641,0
4620.0,6,0.10622,1
4620.0,7,0.14672,1
4625.0,0,0.17833,0
4625.0,1,0.13484,0
4625.0,2,0.15945,0
4625.0,3,0.14622,0
4625.0,4,0.13349,0
4625.0,5,0.13716,1
4625.0,6,0.14727,1
4625.0,7,0.06719,1
4630.0,0,0.17737,0
4630.0,1,0.13573,0
4630.0,2,0.15497,0
4630.0,3,0.14336,0
4630.0,4,0.13094,0
4630.0,5,0.1732,1
4630.0,6,0.09518,1
4630.0,7,0.06516,1
4635.0,0,0.17966,0
4635.0,1,0.13406,0
4635.0,2,0.11336,1
4635.0,3,0.08648,1
4635.0,4,0.11833,0
4635.0,5,0.11937,0
4635.0,6,0.08378,0
4635.0,7,0.06401,1
4640.0,0,0.16831,1
4640.0,1,0.12818,1
4640.0,2,0.10703,1
4640.0,3,0.11372,1
4640.0,4,0.11792,1
4640.0,5,0.09729,1
4640.0,6,0.09031,1
4640.0,7,0.09958,1
4645.0,0,0.12185,1
4645.0,1,0.03562,1
4645.0,2,0.07932,1
4645.0,3,0.0876,1
4645.0,4,0.06771,1
4645.0,5,0.07961,1
4645.0,6,0.05609,1
4645.0,7,0.05141,1
4650.0,0,0.06742,1
4650.0,1,0.0738,1
4650.0,2,0.07732,1
4650.0,3,0.10135,1
4650.0,4,0.07201,1
4650.0,5,0.09398,1
4650.0,6,0.06466,1
4650.0,7,0.06656,1
4655.0,0,0.06565,1
4655.0,1,0.08372,1
4655.0,2,0.0951,1
4655.0,3,0.09474,1
4655.0,4,0.06872,1
4655.0,5,0.09599,1
4655.0,6,0.06578,1
4655.0,7,0.06859,1
4660.0,0,0.13721,1
4660.0,1,0.08695,1
4660.0,2,0.15036,0
4660.0,3,0.13836,0
4660.0,4,0.13464,0
4660.0,5,0.12865,0
4660.0,6,0.09367,0
4660.0,7,0.06354,1
4665.0,0,0.11789,1
4665.0,1,0.12146,1
4665.0,2,0.11094,1
4665.0,3,0.10003,1
4665.0,4,0.07766,1
4665.0,5,0.06404,1
4665.0,6,0.09375,1
4665.0,7,0.06078,0
4670.0,0,0.19542,0
4670.0,1,0.12573,1
4670.0,2,0.12771,1
4670.0,3,0.12883,0
4670.0,4,0.12495,0
4670.0,5,0.11831,0
4670.0,6,0.08547,0
4670.0,7,0.06305,1
4675.0,0,0.19372,0
4675.0,1,0.16865,1
4675.0,2,0.10122,1
4675.0,3,0.13659,0
4675.0,4,0.1257,0
4675.0,5,0.1187,0
4675.0,6,0.08557,0
4675.0,7,0.06195,1
4680.0,0,0.18883,0
4680.0,1,0.14703,0
4680.0,2,0.17042,1
4680.0,3,0.16917,1
4680.0,4,0.09841,1
4680.0,5,0.11872,0
4680.0,6,0.08714,0
4680.0,7,0.06195,1
4685.0,0,0.18703,0
4685.0,1,0.14518,0
4685.0,2,0.16484,0
4685.0,3,0.15664,0
4685.0,4,0.16305,1
4685.0,5,0.11862,1
4685.0,6,0.07578,0
4685.0,7,0.06005,1
4690.0,0,0.18232,0
4690.0,1,0.1462,0
4690.0,2,0.16102,0
4690.0,3,0.1538,0
4690.0,4,0.14245,0
4690.0,5,0.12021,0
4690.0,6,0.08578,0
4690.0,7,0.06456,1
4695.0,0,0.13195,1
4695.0,1,0.13872,1
4695.0,2,0.12706,1
4695.0,3,0.10518,1
4695.0,4,0.08052,1
4695.0,5,0.0907,1
4695.0,6,0.0894,1
4695.0,7,0.0868,1
4700.0,0,0.1862,0
4700.0,1,0.14706,0
4700.0,2,0.16372,0
4700.0,3,0.15706,0
4700.0,4,0.14195,0
4700.0,5,0.15997,1
4700.0,6,0.13292,1
4700.0,7,0.05661,1
4705.0,0,0.18641,0
4705.0,1,0.14677,0
4705.0,2,0.1649,0
4705.0,3,0.15419,0
4705.0,4,0.14193,0
4705.0,5,0.14453,0
4705.0,6,0.14891,1
4705.0,7,0.02977,1
4710.0,0,0.15714,1
4710.0,1,0.12885,0
4710.0,2,0.13635,1
4710.0,3,0.13258,0
4710.0,4,0.11469,1
4710.0,5,0.15292,1
4710.0,6,0.05599,1
4710.0,7,0.06659,1
4715.0,0,0.18323,1
4715.0,1,0.12344,0
4715.0,2,0.14914,0
4715.0,3,0.13497,0
4715.0,4,0.11964,0
4715.0,5,0.1313,1
4715.0,6,0.1218,1
4715.0,7,0.09299,1
4720.0,0,0.20578,1
4720.0,1,0.16531,1
4720.0,2,0.19268,1
4720.0,3,0.16891,1
4720.0,4,0.15917,1
4720.0,5,0.14104,1
4720.0,6,0.10966,1
4720.0,7,0.13609,1
4725.0,0,0.20828,1
4725.0,1,0.16401,1
4725.0,2,0.19206,1
4725.0,3,0.1694,1
4725.0,4,0.15703,1
4725.0,5,0.14232,1
4725.0,6,0.09008,1
4725.0,7,0.16544,1
4730.0,0,0.2069,1
4730.0,1,0.16372,1
4730.0,2,0.19685,1
4730.0,3,0.17057,1
4730.0,4,0.11669,1
4730.0,5,0.14323,1
4730.0,6,0.08224,1
4730.0,7,0.2268,1
4735.0,0,0.18865,1
4735.0,1,0.11445,1
4735.0,2,0.14885,1
4735.0,3,0.10682,1
4735.0,4,0.15396,1
4735.0,5,0.12956,1
4735.0,6,0.08602,1
4735.0,7,0.18542,1
4740.0,0,0.18771,1
4740.0,1,0.13583,1
4740.0,2,0.09737,1
4740.0,3,0.1407,1
4740.0,4,0.15826,1
4740.0,5,0.17164,1
4740.0,6,0.1224,1
4740.0,7,0.21589,1
4745.0,0,0.17664,1
4745.0,1,0.09888,0
4745.0,2,0.11516,0
4745.0,3,0.11951,1
4745.0,4,0.10036,1
4745.0,5,0.14112,1
4745.0,6,0.1001,1
4745.0,7,0.19789,1
4750.0,0,0.17633,1
4750.0,1,0.10159,0
4750.0,2,0.12221,1
4750.0,3,0.08336,1
4750.0,4,0.08313,0
4750.0,5,0.09898,1
4750.0,6,0.07133,1
4750.0,7,0.20612,1
4755.0,0,0.18622,1
4755.0,1,0.1313,1
4755.0,2,0.14482,1
4755.0,3,0.12383,1
4755.0,4,0.09094,0
4755.0,5,0.10021,1
4755.0,6,0.0743,1
4755.0,7,0.20875,1
4760.0,0,0.18651,1
4760.0,1,0.11328,0
4760.0,2,0.13729,1
4760.0,3,0.15094,1
4760.0,4,0.11258,1
4760.0,5,0.09766,1
4760.0,6,0.07279,1
4760.0,7,0.20706,1
4765.0,0,0.18945,1
4765.0,1,0.17813,1
4765.0,2,0.10247,1
4765.0,3,0.13651,0
4765.0,4,0.09328,0
4765.0,5,0.10076,1
4765.0,6,0.07344,1
4765.0,7,0.20753,1
4770.0,0,0.18737,1
4770.0,1,0.13276,1
4770.0,2,0.15159,1
4770.0,3,0.18589,1
4770.0,4,0.08607,1
4770.0,5,0.09961,1
4770.0,6,0.07406,1
4770.0,7,0.20688,1
4775.0,0,0.19003,1
4775.0,1,0.13398,1
4775.0,2,0.14919,1
4775.0,3,0.14432,1
4775.0,4,0.11234,1
4775.0,5,0.12487,1
4775.0,6,0.06167,0
4775.0,7,0.20388,1
4780.0,0,0.18521,1
4780.0,1,0.13273,1
4780.0,2,0.14958,1
4780.0,3,0.14581,1
4780.0,4,0.11607,1
4780.0,5,0.16391,1
4780.0,6,0.06109,0
4780.0,7,0.18753,1
4785.0,0,0.18771,1
4785.0,1,0.13432,0
4785.0,2,0.15049,1
4785.0,3,0.14706,1
4785.0,4,0.1081,1
4785.0,5,0.11182,1
4785.0,6,0.0743,1
4785.0,7,0.20557,1
4790.0,0,0.18708,1
4790.0,1,0.13164,1
4790.0,2,0.1493,1
4790.0,3,0.14547,1
4790.0,4,0.11685,1
4790.0,5,0.12833,1
4790.0,6,0.06216,0
4790.0,7,0.19953,1
4795.0,0,0.18505,1
4795.0,1,0.13203,1
4795.0,2,0.14633,1
4795.0,3,0.17435,1
4795.0,4,0.13674,1
4795.0,5,0.1276,1
4795.0,6,0.08354,1
4795.0,7,0.20331,1
4800.0,0,0.19044,1
4800.0,1,0.15581,1
4800.0,2,0.12807,1
4800.0,3,0.12547,1
4800.0,4,0.10896,1
4800.0,5,0.12286,1
4800.0,6,0.08333,1
4800.0,7,0.20857,1
4805.0,0,0.16984,0
4805.0,1,0.14253,1
4805.0,2,0.17326,1
4805.0,3,0.11984,1
4805.0,4,0.09799,0
4805.0,5,0.09641,1
4805.0,6,0.07578,1
4805.0,7,0.145,1
4810.0,0,0.15185,0
4810.0,1,0.13628,0
4810.0,2,0.17253,1
4810.0,3,0.13674,1
4810.0,4,0.07292,1
4810.0,5,0.10352,0
4810.0,6,0.08513,0
4810.0,7,0.08643,1
4815.0,0,0.15359,1
4815.0,1,0.15703,0
4815.0,2,0.15042,0
4815.0,3,0.16523,1
4815.0,4,0.15625,1
4815.0,5,0.13026,1
4815.0,6,0.09208,0
4815.0,7,0.06747,1
4820.0,0,0.15815,1
4820.0,1,0.15753,0
4820.0,2,0.15052,0
4820.0,3,0.16867,1
4820.0,4,0.1282,0
4820.0,5,0.12479,1
4820.0,6,0.15099,1
4820.0,7,0.05063,0
4825.0,0,0.17719,0
4825.0,1,0.13771,0
4825.0,2,0.16451,0
4825.0,3,0.1569,0
4825.0,4,0.12984,0
4825.0,5,0.11849,0
4825.0,6,0.12544,1
4825.0,7,0.12529,1
4830.0,0,0.17706,0
4830.0,1,0.18466,1
4830.0,2,0.13802,1
4830.0,3,0.08945,0
4830.0,4,0.10523,0
4830.0,5,0.11664,0
4830.0,6,0.08307,1
4830.0,7,0.20018,1
4835.0,0,0.18036,0
4835.0,1,0.17409,1
4835.0,2,0.20445,1
4835.0,3,0.1226,1
4835.0,4,0.11747,0
4835.0,5,0.11919,0
4835.0,6,0.08464,1
4835.0,7,0.21221,1
4840.0,0,0.20643,1
4840.0,1,0.14714,1
4840.0,2,0.17161,1
4840.0,3,0.12815,0
4840.0,4,0.11792,0
4840.0,5,0.11979,0
4840.0,6,0.08396,1
4840.0,7,0.2119,1
4845.0,0,0.1894,0
4845.0,1,0.1969,1
4845.0,2,0.2312,1
4845.0,3,0.10083,1
4845.0,4,0.12156,0
4845.0,5,0.11932,0
4845.0,6,0.08466,1
4845.0,7,0.21237,1
4850.0,0,0.18815,0
4850.0,1,0.19156,1
4850.0,2,0.19607,1
4850.0,3,0.13536,0
4850.0,4,0.13461,1
4850.0,5,0.10708,1
4850.0,6,0.06914,0
4850.0,7,0.20604,1
4855.0,0,0.18971,0
4855.0,1,0.19523,1
4855.0,2,0.19393,1
4855.0,3,0.14102,0
4855.0,4,0.16414,1
4855.0,5,0.12078,1
4855.0,6,0.07596,0
4855.0,7,0.20411,1
4860.0,0,0.17102,0
4860.0,1,0.17419,1
4860.0,2,0.16672,1
4860.0,3,0.0799,1
4860.0,4,0.07958,0
4860.0,5,0.08232,0
4860.0,6,0.05781,0
4860.0,7,0.17974,1
4865.0,0,0.1643,0
4865.0,1,0.20667,1
4865.0,2,0.14177,1
4865.0,3,0.11099,0
4865.0,4,0.11375,0
4865.0,5,0.10516,0
4865.0,6,0.06435,0
4865.0,7,0.19964,1
4870.0,0,0.16339,0
4870.0,1,0.18664,1
4870.0,2,0.18443,1
4870.0,3,0.13607,1
4870.0,4,0.08458,0
4870.0,5,0.10586,0
4870.0,6,0.06417,0
4870.0,7,0.1926,1
4875.0,0,0.19854,1
4875.0,1,0.20034,1
4875.0,2,0.15372,1
4875.0,3,0.12057,1
4875.0,4,0.11872,0
4875.0,5,0.10734,0
4875.0,6,0.06404,0
4875.0,7,0.19195,1
4880.0,0,0.16953,1
4880.0,1,0.13557,1
4880.0,2,0.17182,1
4880.0,3,0.18786,1
4880.0,4,0.14862,0
4880.0,5,0.12148,0
4880.0,6,0.11013,0
4880.0,7,0.06867,1
4885.0,0,0.15747,1
4885.0,1,0.19117,1
4885.0,2,0.17784,1
4885.0,3,0.18789,1
4885.0,4,0.14203,0
4885.0,5,0.11906,1
4885.0,6,0.11529,1
4885.0,7,0.06096,1
4890.0,0,0.13888,1
4890.0,1,0.21052,1
4890.0,2,0.18604,1
4890.0,3,0.20232,1
4890.0,4,0.15336,1
4890.0,5,0.12336,1
4890.0,6,0.13898,1
4890.0,7,0.08372,1
4895.0,0,0.17302,1
4895.0,1,0.14177,1
4895.0,2,0.1244,1
4895.0,3,0.1257,1
4895.0,4,0.15732,1
4895.0,5,0.16992,1
4895.0,6,0.11411,0
4895.0,7,0.06768,1
4900.0,0,0.17294,1
4900.0,1,0.14297,1
4900.0,2,0.12734,1
4900.0,3,0.13958,1
4900.0,4,0.15852,1
4900.0,5,0.16784,1
4900.0,6,0.1132,0
4900.0,7,0.06732,1
4905.0,0,0.14313,0
4905.0,1,0.1237,0
4905.0,2,0.10005,0
4905.0,3,0.08823,0
4905.0,4,0.15484,1
4905.0,5,0.09758,1
4905.0,6,0.15633,1
4905.0,7,0.05654,1
4910.0,0,0.14971,0
4910.0,1,0.09477,0
4910.0,2,0.11977,0
4910.0,3,0.08021,0
4910.0,4,0.09773,0
4910.0,5,0.10906,0
4910.0,6,0.09534,0
4910.0,7,0.1107,1
4915.0,0,0.17745,0
4915.0,1,0.17109,0
4915.0,2,0.17742,0
4915.0,3,0.15919,0
4915.0,4,0.11357,0
4915.0,5,0.12622,0
4915.0,6,0.12974,0
4915.0,7,0.07635,0
4920.0,0,0.08687,0
4920.0,1,0.04406,0
4920.0,2,0.05682,0
4920.0,3,0.07635,0
4920.0,4,0.02846,1
4920.0,5,0.02503,1
4920.0,6,0.0749,0
4920.0,7,0.07102,0
4925.0,0,0.16865,0
4925.0,1,0.09091,0
4925.0,2,0.12372,0
4925.0,3,0.18599,0
4925.0,4,0.09268,1
4925.0,5,0.12995,1
4925.0,6,0.14036,1
4925.0,7,0.18198,0
4930.0,0,0.16984,0
4930.0,1,0.09141,0
4930.0,2,0.12193,0
4930.0,3,0.18234,0
4930.0,4,0.09953,1
4930.0,5,0.13115,1
4930.0,6,0.13641,1
4930.0,7,0.18003,0
4935.0,0,0.16987,0
4935.0,1,0.0918,0
4935.0,2,0.16422,0
4935.0,3,0.15711,1
4935.0,4,0.13734,0
4935.0,5,0.13224,1
4935.0,6,0.13591,1
4935.0,7,0.18443,0
4940.0,0,0.16755,0
4940.0,1,0.09104,0
4940.0,2,0.17266,0
4940.0,3,0.17344,0
4940.0,4,0.15276,0
4940.0,5,0.15315,1
4940.0,6,0.11703,1
4940.0,7,0.17938,0
4945.0,0,0.16823,0
4945.0,1,0.09076,0
4945.0,2,0.17247,0
4945.0,3,0.18479,0
4945.0,4,0.14523,0
4945.0,5,0.07576,1
4945.0,6,0.12156,0
4945.0,7,0.17875,0
4950.0,0,0.16867,0
4950.0,1,0.0919,0
4950.0,2,0.17479,0
4950.0,3,0.18607,0
4950.0,4,0.1526,0
4950.0,5,0.08448,1
4950.0,6,0.13753,0
4950.0,7,0.18438,0
4955.0,0,0.14729,0
4955.0,1,0.11083,0
4955.0,2,0.1282,0
4955.0,3,0.10594,0
4955.0,4,0.13924,0
4955.0,5,0.12336,0
4955.0,6,0.10875,1
4955.0,7,0.17201,0
4960.0,0,0.09505,0
4960.0,1,0.02122,1
4960.0,2,0.07779,0
4960.0,3,0.08146,0
4960.0,4,0.0926,0
4960.0,5,0.07979,0
4960.0,6,0.07419,0
4960.0,7,0.07586,0
4965.0,0,0.22648,0
4965.0,1,0.21237,0
4965.0,2,0.19909,0
4965.0,3,0.14464,0
4965.0,4,0.09497,1
4965.0,5,0.1032,0
4965.0,6,0.07896,0
4965.0,7,0.1687,1
4970.0,0,0.13641,1
4970.0,1,0.1288,1
4970.0,2,0.12023,1
4970.0,3,0.11789,1
4970.0,4,0.14766,1
4970.0,5,0.12844,1
4970.0,6,0.12539,1
4970.0,7,0.16857,1
4975.0,0,0.13701,1
4975.0,1,0.17073,0
4975.0,2,0.14336,0
4975.0,3,0.14232,0
4975.0,4,0.15401,0
4975.0,5,0.1106,0
4975.0,6,0.12461,0
4975.0,7,0.17076,0
4980.0,0,0.12526,0
4980.0,1,0.09055,0
4980.0,2,0.10271,0
4980.0,3,0.10924,0
4980.0,4,0.11617,0
4980.0,5,0.09656,0
4980.0,6,0.03622,1
4980.0,7,0.04612,1
4985.0,0,0.07273,0
4985.0,1,0.04779,0
4985.0,2,0.0576,0
4985.0,3,0.03773,1
4985.0,4,0.06396,0
4985.0,5,0.05677,0
4985.0,6,0.01779,1
4985.0,7,0.01844,1
4990.0,0,0.18625,1
4990.0,1,0.16505,0
4990.0,2,0.16995,1
4990.0,3,0.18474,1
4990.0,4,0.15648,1
4990.0,5,0.14065,1
4990.0,6,0.11482,1
4990.0,7,0.15172,1
4995.0,0,0.15263,1
4995.0,1,0.21023,1
4995.0,2,0.15208,1
4995.0,3,0.14294,1
4995.0,4,0.14406,1
4995.0,5,0.14164,1
4995.0,6,0.14979,1
4995.0,7,0.14263,1
5000.0,0,0.12224,1
5000.0,1,0.1162,1
5000.0,2,0.15096,1
5000.0,3,0.13625,1
5000.0,4,0.09224,1
5000.0,5,0.10586,1
5000.0,6,0.105,1
5000.0,7,0.12703,1
5005.0,0,0.0,0
5005.0,1,0.0,0
5005.0,2,0.0,0
5005.0,3,0.0,0
5005.0,4,0.0,0
5005.0,5,0.0,0
5005.0,6,0.0,0
5005.0,7,0.0,0
